s.no,cpu_times_user,cpu_times_nice,cpu_times_system,cpu_times_idle,cpu_times_iowait,cpu_times_irq,cpu_times_softirq,cpu_times_steal,cpu_times_guest,cpu_times_guest_nice,cpu_percent,cpu_count,cpu_stats_ctx_switches,cpu_stats_interrupts,cpu_soft_interrupts,cpu_syscalls,cpu_freq,cpu_loadavg,virtual_mem_total,virtual_mem_available,virtual_mem_percent,virtual_mem_used,virtual_mem_free,virtual_mem_active,virtual_mem_inactive,virtual_mem_buffers,virtual_mem_cached,virtual_mem_shared,virtual_mem_slab,swap_mem_total,swap_mem_used,swap_mem_free,swap_percent,swap_sin,swap_sout,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_read_merged_count,disk_write_merged_count,disk_busy_count
65,333.58,10.83,29.55,7859.56,193.6,0,0.54,0,0,0,55.4,1,2651415,1069432,348522,0,2592,0.22,2072051712,839639040,59.5,1054679040,577560576,439209984,891023360,26275840,413536256,26030080,89796608,470282240,424259584,46022656,90.2,40775680,495980544,59522,15382,2158620160,1282085888,477513,455848,19467,121691,266080
66,335.36,10.83,29.57,7859.76,193.6,0,0.54,0,0,0,80,1,2654717,1069887,348620,0,2592,0.22,2072051712,839639040,59.5,1054679040,577560576,439209984,891023360,26284032,413528064,26030080,89796608,470282240,424259584,46022656,90.2,40775680,495980544,59522,15384,2158620160,1282098176,477513,455852,19467,121692,266084
67,335.37,10.83,29.58,7861.74,193.6,0,0.54,0,0,0,2,1,2655116,1070099,348680,0,2592,0.28,2072051712,839639040,59.5,1054670848,577560576,439209984,891023360,26284032,413536256,26030080,89796608,470282240,424259584,46022656,90.2,40775680,495980544,59522,15384,2158620160,1282098176,477513,455852,19467,121692,266084
68,335.38,10.83,29.58,7863.71,193.6,0,0.54,0,0,0,1,1,2655516,1070295,348751,0,2592,0.28,2072051712,839639040,59.5,1054670848,577560576,439209984,891023360,26284032,413536256,26030080,89796608,470282240,424259584,46022656,90.2,40779776,495980544,59523,15384,2158624256,1282098176,477534,455852,19467,121692,266108
69,335.39,10.83,29.58,7865.67,193.62,0,0.54,0,0,0,1,1,2655965,1070533,348835,0,2592,0.26,2072051712,839389184,59.5,1054928896,577302528,439218176,891060224,26292224,413528064,26030080,89796608,470282240,424259584,46022656,90.2,40779776,495980544,59523,15386,2158624256,1282110464,477534,455856,19467,121693,266116
70,335.41,10.83,29.59,7867.64,193.63,0,0.54,0,0,0,2,1,2656388,1070762,348907,0,2592,0.26,2072051712,839397376,59.5,1054920704,577302528,439226368,891064320,26292224,413536256,26030080,89796608,470282240,424259584,46022656,90.2,40779776,495980544,59523,15388,2158624256,1282118656,477534,455857,19467,121693,266120
71,335.66,10.83,29.6,7869.38,193.63,0,0.54,0,0,0,25.7,1,2656845,1071224,348979,0,2592,0.26,2072051712,908914688,56.1,985403392,646819840,439226368,794218496,26292224,413536256,26030080,89796608,470282240,424259584,46022656,90.2,40779776,495980544,59523,15388,2158624256,1282118656,477534,455857,19467,121693,266120
72,337.64,10.83,29.61,7869.38,193.63,0,0.54,0,0,0,100,1,2661287,1071773,349114,0,2592,0.32,2072051712,904720384,56.3,989581312,642625536,439226368,811556864,26300416,413544448,26030080,89796608,470282240,424259584,46022656,90.2,40779776,495980544,59523,15390,2158624256,1282139136,477534,455861,19467,121696,266128
73,337.92,10.83,29.64,7871.07,193.63,0,0.54,0,0,0,2,1,2661713,1072002,349176,0,2592,0.32,2072051712,904736768,56.3,989581312,642625536,439234560,811585536,26300416,413544448,26030080,89796608,470282240,424259584,46022656,90.2,40779776,495980544,59523,15390,2158624256,1282139136,477534,455861,19467,121696,266128
74,337.95,10.83,29.64,7873.05,193.63,0,0.54,0,0,0,2,1,2662113,1072201,349233,0,2592,0.29,2072051712,896348160,56.7,997969920,634236928,439234560,811606016,26300416,413544448,26030080,89796608,470282240,424259584,46022656,90.2,40779776,495980544,59523,15390,2158624256,1282139136,477534,455861,19467,121696,266128
75,337.97,10.83,29.64,7875.01,193.64,0,0.54,0,0,0,2,1,2662529,1072428,349308,0,2592,0.29,2072051712,896360448,56.7,997949440,634236928,439242752,811601920,26308608,413556736,26030080,89796608,470282240,424259584,46022656,90.2,40779776,495980544,59523,15401,2158624256,1282212864,477534,455875,19467,121702,266144
76,337.99,10.83,29.64,7876.99,193.64,0,0.54,0,0,0,2,1,2662953,1072626,349372,0,2592,0.29,2072051712,896360448,56.7,997949440,634236928,439242752,811601920,26308608,413556736,26030080,89796608,470282240,424259584,46022656,90.2,40779776,495980544,59523,15401,2158624256,1282212864,477534,455875,19467,121702,266144
77,338,10.83,29.64,7878.97,193.64,0,0.54,0,0,0,1,1,2663360,1072997,349442,0,2592,0.27,2072051712,848621568,59,1045696512,586489856,439250944,884142080,26308608,413556736,26030080,89796608,470282240,424259584,46022656,90.2,40779776,495980544,59523,15401,2158624256,1282212864,477534,455875,19467,121702,266144
78,339.71,10.83,29.68,7879.23,193.64,0,0.54,0,0,0,100,1,2667728,1073737,349569,0,2592,0.27,2072051712,848371712,59.1,1045946368,586231808,439255040,884228096,26316800,413556736,26030080,89796608,470282240,424259584,46022656,90.2,40779776,495980544,59523,15403,2158624256,1282229248,477534,455878,19467,121704,266152
79,340.68,10.83,29.7,7880.23,193.64,0,0.54,0,0,0,2,1,2668194,1073955,349638,0,2592,0.25,2072051712,844177408,59.3,1050140672,582037504,439255040,884252672,26316800,413556736,26030080,89796608,470282240,424259584,46022656,90.2,40779776,495980544,59523,15403,2158624256,1282229248,477534,455878,19467,121704,266152
80,340.69,10.83,29.7,7882.2,193.64,0,0.54,0,0,0,1,1,2668610,1074185,349712,0,2592,0.25,2072051712,843919360,59.3,1050398720,581779456,439259136,884281344,26324992,413548544,26030080,89796608,470282240,424259584,46022656,90.2,40779776,495980544,59523,15409,2158624256,1282290688,477534,455886,19467,121712,266164
81,340.7,10.83,29.7,7884.17,193.65,0,0.54,0,0,0,1,1,2668996,1074366,349769,0,2592,0.25,2072051712,843923456,59.3,1050386432,581779456,439259136,884281344,26324992,413560832,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15409,2158624256,1282290688,477534,455886,19467,121712,266164
82,340.72,10.83,29.71,7886.15,193.65,0,0.54,0,0,0,3,1,2669455,1074636,349855,0,2592,0.23,2072051712,843939840,59.3,1050378240,581779456,439275520,884285440,26333184,413560832,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15412,2158624256,1282335744,477534,455890,19467,121720,266172
83,340.72,10.83,29.71,7888.13,193.65,0,0.54,0,0,0,0,1,2669785,1074845,349909,0,2592,0.23,2072051712,843939840,59.3,1050378240,581779456,439275520,884285440,26333184,413560832,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15412,2158624256,1282335744,477534,455890,19467,121720,266172
84,341.75,10.83,29.72,7889.09,193.65,0,0.54,0,0,0,100,1,2671203,1075789,350043,0,2592,0.29,2072051712,827162624,60.1,1067155456,565002240,439275520,901722112,26333184,413560832,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15412,2158624256,1282335744,477534,455890,19467,121720,266172
85,343.59,10.83,29.74,7889.21,193.65,0,0.54,0,0,0,88,1,2675100,1076235,350142,0,2592,0.29,2072051712,810393600,60.9,1083924480,548225024,439283712,901730304,26341376,413560832,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15414,2158624256,1282380800,477534,455894,19467,121729,266176
86,343.6,10.83,29.74,7891.19,193.65,0,0.54,0,0,0,1,1,2675492,1076433,350200,0,2592,0.29,2072051712,810393600,60.9,1083924480,548225024,439283712,901730304,26341376,413560832,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15414,2158624256,1282380800,477534,455894,19467,121729,266176
87,343.62,10.83,29.74,7893.17,193.65,0,0.54,0,0,0,1,1,2675907,1076665,350272,0,2592,0.27,2072051712,810393600,60.9,1083924480,548225024,439283712,901730304,26349568,413552640,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15416,2158624256,1282393088,477534,455897,19467,121730,266184
88,343.64,10.83,29.74,7895.14,193.66,0,0.54,0,0,0,2,1,2676334,1076879,350339,0,2592,0.27,2072051712,810401792,60.9,1083912192,548225024,439291904,901730304,26349568,413564928,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15416,2158624256,1282393088,477534,455897,19467,121730,266184
89,343.65,10.83,29.75,7897.12,193.66,0,0.54,0,0,0,2,1,2676709,1077106,350403,0,2592,0.24,2072051712,810401792,60.9,1083912192,548225024,439291904,901730304,26349568,413564928,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15416,2158624256,1282393088,477534,455897,19467,121730,266184
90,343.81,10.83,29.75,7898.95,193.66,0,0.54,0,0,0,16,1,2677143,1077556,350485,0,2592,0.24,2072051712,797822976,61.5,1096495104,535642112,439291904,901754880,26357760,413556736,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15418,2158624256,1282405376,477534,455901,19467,121731,266188
91,345.81,10.83,29.76,7898.95,193.66,0,0.54,0,0,0,100,1,2681566,1078238,350609,0,2592,0.24,2072051712,797831168,61.5,1096478720,535642112,439300096,901754880,26357760,413573120,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15418,2158624256,1282405376,477534,455901,19467,121731,266188
92,346.68,10.83,29.77,7900.07,193.66,0,0.54,0,0,0,2,1,2681970,1078429,350674,0,2592,0.22,2072051712,797831168,61.5,1096478720,535642112,439300096,901754880,26357760,413573120,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15418,2158624256,1282405376,477534,455901,19467,121731,266188
93,346.7,10.83,29.78,7902.05,193.66,0,0.54,0,0,0,3,1,2682405,1078678,350755,0,2592,0.22,2072051712,797831168,61.5,1096478720,535642112,439300096,901754880,26365952,413564928,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15420,2158624256,1282421760,477534,455904,19467,121733,266192
94,346.72,10.83,29.78,7904.03,193.66,0,0.54,0,0,0,2,1,2682802,1078883,350819,0,2592,0.21,2072051712,797831168,61.5,1096470528,535642112,439300096,901754880,26365952,413573120,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15420,2158624256,1282421760,477534,455904,19467,121733,266192
95,346.74,10.83,29.78,7906,193.66,0,0.54,0,0,0,2,1,2683216,1079154,350894,0,2592,0.21,2072051712,793653248,61.7,1100664832,531447808,439308288,901795840,26365952,413573120,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15433,2158624256,1282487296,477534,455906,19467,121736,266196
96,346.75,10.83,29.78,7907.98,193.66,0,0.54,0,0,0,1,1,2683550,1079402,350956,0,2592,0.21,2072051712,793653248,61.7,1100664832,531447808,439308288,901795840,26374144,413564928,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15435,2158624256,1282511872,477534,455924,19467,121740,266216
97,347.91,10.83,29.8,7908.79,193.68,0,0.54,0,0,0,100,1,2684586,1080056,351068,0,2592,0.27,2072051712,910356480,56.1,983961600,648142848,439316480,822632448,26374144,413573120,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15435,2158624256,1282511872,477534,455924,19467,121740,266216
98,349.9,10.83,29.81,7908.79,193.68,0,0.54,0,0,0,100,1,2688508,1080590,351167,0,2592,0.27,2072051712,910098432,56.1,984219648,647884800,439316480,822652928,26374144,413573120,26030080,89800704,470282240,424259584,46022656,90.2,40779776,495980544,59523,15435,2158624256,1282511872,477534,455924,19467,121740,266216
99,349.98,10.83,29.82,7910.7,193.68,0,0.54,0,0,0,1,1,2688924,1080811,351242,0,2592,0.25,2072051712,910106624,56.1,984211456,647884800,439316480,822689792,26382336,413573120,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15437,2158628352,1282528256,477535,455927,19467,121742,266224
100,350,10.83,29.82,7912.67,193.68,0,0.54,0,0,0,1,1,2689342,1081060,351320,0,2592,0.25,2072051712,910114816,56.1,984203264,647884800,439324672,822693888,26382336,413581312,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15437,2158628352,1282528256,477535,455927,19467,121742,266224
101,350.02,10.83,29.82,7914.65,193.68,0,0.54,0,0,0,2,1,2689775,1081274,351384,0,2592,0.25,2072051712,910114816,56.1,984199168,647884800,439324672,822693888,26382336,413585408,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15437,2158628352,1282528256,477535,455927,19467,121742,266224
102,350.04,10.83,29.82,7916.63,193.68,0,0.54,0,0,0,2,1,2690142,1081469,351444,0,2592,0.31,2072051712,910114816,56.1,984199168,647884800,439324672,822693888,26382336,413585408,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15437,2158628352,1282528256,477535,455927,19467,121742,266224
103,350.04,10.83,29.82,7918.61,193.69,0,0.54,0,0,0,0,1,2690541,1081879,351520,0,2592,0.31,2072051712,846303232,59.2,1048002560,584073216,439324672,886657024,26390528,413585408,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15439,2158628352,1282540544,477535,455931,19467,121743,266232
104,351.98,10.83,29.84,7918.66,193.69,0,0.54,0,0,0,100,1,2691541,1082553,351637,0,2592,0.44,2072051712,846315520,59.2,1048002560,584073216,439332864,886661120,26390528,413585408,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15439,2158628352,1282540544,477535,455931,19467,121743,266232
105,353.39,10.83,29.86,7919.23,193.69,0,0.54,0,0,0,42.4,1,2695428,1082907,351712,0,2592,0.44,2072051712,846315520,59.2,1048002560,584073216,439332864,886595584,26390528,413585408,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15439,2158628352,1282540544,477535,455931,19467,121743,266232
106,353.4,10.83,29.86,7921.2,193.69,0,0.54,0,0,0,1,1,2695840,1083130,351781,0,2592,0.44,2072051712,846315520,59.2,1047994368,584073216,439332864,886595584,26398720,413585408,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15441,2158628352,1282552832,477535,455935,19467,121744,266240
107,353.41,10.83,29.86,7923.18,193.69,0,0.54,0,0,0,1,1,2696268,1083361,351853,0,2592,0.41,2072051712,846315520,59.2,1047994368,584073216,439332864,886595584,26398720,413585408,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15441,2158628352,1282552832,477535,455935,19467,121744,266240
108,353.42,10.83,29.87,7925.16,193.69,0,0.54,0,0,0,2,1,2696669,1083583,351924,0,2592,0.41,2072051712,846323712,59.2,1047986176,584073216,439341056,886603776,26406912,413585408,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15444,2158628352,1282585600,477535,455939,19467,121748,266248
109,353.44,10.83,29.87,7927.13,193.69,0,0.54,0,0,0,2,1,2697013,1083786,351976,0,2592,0.38,2072051712,846323712,59.2,1047986176,584073216,439341056,886603776,26406912,413585408,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15444,2158628352,1282585600,477535,455939,19467,121748,266248
110,354.04,10.83,29.88,7928.52,193.69,0,0.54,0,0,0,61,1,2697455,1084365,352056,0,2592,0.38,2072051712,909848576,56.1,984469504,647589888,439349248,799191040,26406912,413585408,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15444,2158628352,1282585600,477535,455939,19467,121748,266248
111,356.03,10.83,29.89,7928.52,193.69,0,0.54,0,0,0,100,1,2701901,1085031,352189,0,2592,0.38,2072051712,897265664,56.7,997044224,635006976,439349248,825962496,26415104,413585408,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15448,2158628352,1282622464,477535,455944,19467,121753,266256
112,357.01,10.83,29.91,7929.53,193.69,0,0.54,0,0,0,1,1,2702307,1085232,352250,0,2592,0.35,2072051712,897265664,56.7,997044224,635006976,439349248,825962496,26415104,413585408,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15448,2158628352,1282622464,477535,455944,19467,121753,266256
113,357.02,10.83,29.91,7931.5,193.69,0,0.54,0,0,0,1,1,2702749,1085467,352317,0,2592,0.35,2072051712,897277952,56.7,997031936,635006976,439357440,825970688,26423296,413589504,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15456,2158628352,1282683904,477535,455955,19467,121759,266268
114,357.04,10.83,29.91,7933.47,193.7,0,0.54,0,0,0,1,1,2703153,1085685,352384,0,2592,0.32,2072051712,897277952,56.7,997031936,635006976,439357440,825970688,26423296,413589504,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15456,2158628352,1282683904,477535,455955,19467,121759,266268
115,357.05,10.83,29.92,7935.45,193.7,0,0.54,0,0,0,2,1,2703534,1085879,352443,0,2592,0.32,2072051712,884695040,57.3,1009614848,622424064,439357440,825978880,26423296,413589504,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15456,2158628352,1282683904,477535,455955,19467,121759,266268
116,357.06,10.83,29.92,7937.43,193.7,0,0.54,0,0,0,1,1,2703854,1086071,352498,0,2592,0.37,2072051712,884703232,57.3,1009606656,622424064,439365632,825970688,26431488,413589504,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15458,2158628352,1282700288,477535,455958,19467,121761,266276
117,358.09,10.83,29.94,7938.38,193.71,0,0.54,0,0,0,100,1,2704497,1086726,352603,0,2592,0.37,2072051712,835026944,59.7,1059291136,572739584,439373824,897859584,26431488,413589504,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15458,2158628352,1282700288,477535,455958,19467,121761,266276
118,360.09,10.83,29.94,7938.38,193.71,0,0.54,0,0,0,100,1,2708791,1087410,352719,0,2592,0.37,2072051712,835035136,59.7,1059282944,572739584,439373824,897892352,26431488,413597696,26030080,89800704,470282240,423997440,46284800,90.2,40783872,495980544,59524,15464,2158628352,1282728960,477535,455959,19467,121761,266280
119,360.74,10.83,29.96,7939.71,193.71,0,0.54,0,0,0,1,1,2709222,1087631,352795,0,2592,0.34,2072051712,834777088,59.7,1059528704,572481536,439373824,897892352,26439680,413601792,26030080,89804800,470282240,423997440,46284800,90.2,40783872,495980544,59524,15466,2158628352,1282765824,477535,455968,19467,121768,266292
120,360.75,10.83,29.96,7941.68,193.72,0,0.54,0,0,0,1,1,2709618,1087830,352857,0,2592,0.34,2072051712,830582784,59.9,1063723008,568287232,439373824,897900544,26439680,413601792,26030080,89804800,470282240,423997440,46284800,90.2,40783872,495980544,59524,15466,2158628352,1282765824,477535,455968,19467,121768,266292
121,360.76,10.83,29.96,7943.66,193.72,0,0.54,0,0,0,1,1,2710031,1088018,352918,0,2592,0.31,2072051712,830590976,59.9,1063723008,568287232,439382016,897892352,26439680,413601792,26030080,89804800,470282240,423997440,46284800,90.2,40783872,495980544,59524,15466,2158628352,1282765824,477535,455968,19467,121768,266292
122,360.78,10.83,29.96,7945.64,193.72,0,0.54,0,0,0,1,1,2710398,1088201,352977,0,2592,0.31,2072051712,830590976,59.9,1063723008,568287232,439382016,897892352,26439680,413601792,26030080,89804800,470282240,423997440,46284800,90.2,40783872,495980544,59524,15466,2158628352,1282765824,477535,455968,19467,121768,266292
123,360.8,10.83,29.96,7947.62,193.72,0,0.54,0,0,0,2,1,2710777,1088479,353042,0,2592,0.31,2072051712,901406720,56.5,992899072,639102976,439382016,804175872,26447872,413601792,26030080,89804800,470282240,423997440,46284800,90.2,40783872,495980544,59524,15468,2158628352,1282778112,477535,455972,19467,121769,266300
124,362.16,10.83,29.98,7948.23,193.72,0,0.54,0,0,0,100,1,2711791,1089124,353161,0,2592,0.37,2072051712,914046976,55.9,980267008,651735040,439390208,774950912,26447872,413601792,26030080,89804800,470282240,423997440,46284800,90.2,40783872,495980544,59524,15468,2158628352,1282778112,477535,455972,19467,121769,266300
125,364.16,10.83,29.99,7948.23,193.72,0,0.54,0,0,0,100,1,2715666,1089725,353251,0,2592,0.37,2072051712,914063360,55.9,980250624,651735040,439398400,774987776,26456064,413609984,26030080,89804800,470282240,423997440,46284800,90.2,40783872,495980544,59524,15470,2158628352,1282794496,477535,455976,19467,121771,266308
126,364.69,10.83,30,7949.68,193.72,0,0.54,0,0,0,1,1,2716069,1089957,353311,0,2592,0.34,2072051712,914063360,55.9,980246528,651735040,439398400,774987776,26456064,413614080,26030080,89804800,470282240,423997440,46284800,90.2,40783872,495980544,59524,15470,2158628352,1282794496,477535,455976,19467,121771,266308
127,364.7,10.83,30,7951.66,193.72,0,0.54,0,0,0,1,1,2716484,1090165,353377,0,2592,0.34,2072051712,914063360,55.9,980246528,651735040,439398400,774987776,26456064,413614080,26030080,89804800,470282240,423997440,46284800,90.2,40783872,495980544,59524,15470,2158628352,1282794496,477535,455976,19467,121771,266308
128,364.71,10.83,30,7953.63,193.72,0,0.54,0,0,0,1,1,2716885,1090373,353440,0,2592,0.34,2072051712,914067456,55.9,980246528,651735040,439398400,774991872,26456064,413614080,26030080,89804800,470282240,423997440,46284800,90.2,40783872,495980544,59524,15470,2158628352,1282794496,477535,455976,19467,121771,266308
129,364.72,10.83,30,7955.61,193.72,0,0.54,0,0,0,1,1,2717280,1090590,353516,0,2592,0.31,2072051712,914067456,55.9,980238336,651735040,439398400,774991872,26464256,413614080,26030080,89804800,470282240,423997440,46284800,90.2,40783872,495980544,59524,15472,2158628352,1282806784,477535,455979,19467,121772,266316
130,364.72,10.83,30.01,7957.59,193.72,0,0.54,0,0,0,1,1,2717692,1090898,353585,0,2592,0.31,2072051712,870400000,58,1023913984,608059392,439406592,862560256,26464256,413614080,26030080,89804800,470282240,423997440,46284800,90.2,40783872,495980544,59524,15472,2158628352,1282806784,477535,455979,19467,121772,266316
131,366.2,10.83,30.02,7958.1,193.72,0,0.54,0,0,0,100,1,2718647,1091557,353686,0,2592,0.37,2072051712,870400000,58,1023913984,608059392,439406592,862572544,26464256,413614080,26030080,89804800,470282240,423997440,46284800,90.2,40783872,495980544,59524,15472,2158628352,1282806784,477535,455979,19467,121772,266316
132,368.19,10.83,30.03,7958.1,193.72,0,0.54,0,0,0,100,1,2722074,1092177,353782,0,2592,0.37,2072051712,870526976,58,1023787008,608059392,439488512,862695424,26472448,413732864,26030080,89804800,470282240,423997440,46284800,90.2,40857600,495980544,59531,15474,2158702080,1282819072,477561,455982,19478,121773,266356
133,368.73,10.83,30.05,7959.53,193.73,0,0.54,0,0,0,2,1,2722505,1092394,353844,0,2592,0.37,2072051712,870526976,58,1023787008,608059392,439488512,862695424,26472448,413732864,26030080,89804800,470282240,423997440,46284800,90.2,40857600,495980544,59531,15474,2158702080,1282819072,477561,455982,19478,121773,266356
134,368.75,10.83,30.05,7961.51,193.73,0,0.54,0,0,0,2,1,2722949,1092636,353919,0,2592,0.34,2072051712,870535168,58,1023778816,608059392,439496704,862621696,26480640,413732864,26030080,89804800,470282240,423997440,46284800,90.2,40857600,495980544,59531,15478,2158702080,1282851840,477561,455989,19478,121777,266368
135,368.78,10.83,30.05,7963.47,193.74,0,0.54,0,0,0,2,1,2723359,1092843,353985,0,2592,0.34,2072051712,870535168,58,1023778816,608059392,439496704,862629888,26480640,413732864,26030080,89804800,470282240,423997440,46284800,90.2,40857600,495980544,59531,15478,2158702080,1282851840,477561,455989,19478,121777,266368
136,368.79,10.83,30.05,7965.45,193.74,0,0.54,0,0,0,1,1,2723717,1093022,354040,0,2592,0.31,2072051712,866340864,58.2,1027973120,603865088,439496704,862638080,26480640,413732864,26030080,89804800,470282240,423997440,46284800,90.2,40857600,495980544,59531,15484,2158702080,1282880512,477561,455990,19478,121778,266372
137,368.8,10.83,30.05,7967.43,193.74,0,0.54,0,0,0,1,1,2724117,1093307,354107,0,2592,0.31,2072051712,811556864,60.8,1082757120,549081088,439496704,919588864,26480640,413732864,26030080,89804800,470282240,423997440,46284800,90.2,40857600,495980544,59531,15484,2158702080,1282880512,477561,455990,19478,121778,266372
138,370.28,10.83,30.08,7967.94,193.74,0,0.54,0,0,0,100,1,2725089,1093982,354223,0,2592,0.31,2072051712,811565056,60.8,1082748928,549081088,439504896,919638016,26488832,413732864,26030080,89804800,470282240,423997440,46284800,90.2,40857600,495980544,59531,15486,2158702080,1282892800,477561,455999,19478,121779,266384
139,372.26,10.83,30.09,7967.94,193.74,0,0.54,0,0,0,100,1,2728968,1094649,354332,0,2592,0.37,2072051712,811503616,60.8,1082810368,549081088,439504896,919629824,26488832,413671424,26030080,89804800,470282240,423997440,46284800,90.2,40857600,495980544,59531,15486,2158702080,1282892800,477561,455999,19478,121779,266384
140,373.01,10.83,30.1,7969.17,193.74,0,0.54,0,0,0,1,1,2729391,1094847,354402,0,2592,0.37,2072051712,811503616,60.8,1082810368,549081088,439504896,919625728,26497024,413663232,26030080,89804800,470282240,423997440,46284800,90.2,40857600,495980544,59531,15488,2158702080,1282917376,477561,456003,19478,121783,266388
141,373.02,10.83,30.1,7971.15,193.74,0,0.54,0,0,0,0,1,2729779,1095056,354465,0,2592,0.34,2072051712,794734592,61.6,1099579392,532303872,439513088,919625728,26497024,413671424,26030080,89804800,470282240,423997440,46284800,90.2,40857600,495980544,59531,15489,2158702080,1282925568,477561,456003,19478,121783,266392
